,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,score
719,4,6,3,6,3,0,4,1,4,8,12,4,3,2,12,6,1,3,2,2,7,0,0,3,0.317195239939788
720,2,0,5,8,12,9,6,1,1,4,3,11,6,2,8,10,1,12,4,4,7,1,4,7,0.166804994194976
721,8,5,7,11,1,11,7,3,2,5,4,6,2,4,6,3,1,4,8,3,3,12,12,5,0.319759593682676
722,11,1,9,0,7,2,10,1,4,9,4,2,6,9,8,9,5,0,3,2,0,2,5,8,0.237037155328992
723,3,5,12,9,5,12,1,3,7,8,7,5,3,2,9,6,5,5,4,5,7,11,11,11,0.206518560870088
724,6,7,0,10,2,0,6,2,0,8,12,4,11,4,3,11,5,3,8,7,3,11,8,5,0.239444696970176
725,8,7,8,7,0,3,5,10,12,2,3,8,9,6,12,7,4,9,7,2,9,4,7,12,0.122455208930356
726,5,1,5,12,12,2,8,1,10,3,9,8,1,10,0,12,2,7,5,5,3,3,1,11,0.178689124899358
727,12,8,8,0,4,7,11,1,10,4,10,2,3,3,11,2,7,11,6,12,5,9,4,7,0.294421994421456
728,1,2,11,12,7,11,3,5,9,10,5,5,0,2,6,10,7,10,5,12,6,8,6,7,0.079745840716698
729,12,10,2,6,2,0,1,11,9,9,9,2,5,3,2,7,12,1,3,5,3,10,8,1,0.168753205308574
730,4,6,0,0,2,10,2,5,0,7,12,7,12,12,9,11,9,4,9,4,11,10,0,3,0.127553941497806
731,2,2,11,12,4,10,9,7,5,1,0,0,3,0,10,8,9,8,11,0,0,11,1,1,0.28338749124014
732,6,0,9,5,2,5,1,6,7,3,3,5,6,4,12,10,10,3,12,9,12,0,9,12,0.131083306072094
733,2,6,6,6,9,1,1,8,12,4,1,11,3,0,8,10,9,6,4,11,0,8,10,11,0.116297087522296
734,5,10,5,12,4,5,10,5,2,3,7,4,10,5,5,11,7,1,0,9,6,9,3,2,0.152351435019534
735,5,7,3,6,0,10,1,9,9,3,3,10,3,8,8,0,1,0,2,6,3,12,4,4,0.14759959822787
736,12,5,3,4,0,12,6,9,4,10,0,9,9,10,3,7,8,2,2,11,1,0,5,10,0.150510737899242
737,5,3,4,12,0,10,3,12,7,10,1,1,11,5,8,10,5,11,10,6,1,5,9,4,0.153452858811824
738,10,5,12,4,7,2,12,11,4,3,0,2,4,9,3,12,11,12,7,11,9,3,1,3,0.089783311064596
739,12,11,2,11,1,2,4,4,8,10,3,1,4,10,10,5,12,9,0,2,10,10,0,1,0.17827164965777
740,4,12,12,8,2,2,4,1,11,6,6,2,10,4,6,8,2,4,8,4,5,6,2,10,0.210500730129582
741,3,3,12,6,10,9,12,2,2,3,12,5,1,9,5,8,10,3,7,10,0,8,3,6,0.176909218048908
742,9,12,10,5,10,8,4,2,1,12,7,4,2,3,2,3,4,7,12,9,3,3,10,7,0.223066222230472
743,6,6,1,3,8,12,3,12,11,5,12,8,12,11,11,11,11,9,10,7,0,8,9,7,0.13622550040976
744,6,3,9,8,8,1,0,2,4,9,10,12,12,12,6,9,7,8,1,5,2,10,10,12,0.316611242290896
745,6,7,8,11,8,11,5,3,5,6,9,9,9,8,12,10,2,4,12,12,8,7,3,0,0.187744800026864
746,3,1,6,12,12,5,8,9,10,6,1,10,3,4,7,1,8,2,9,1,6,5,8,8,0.18641738272106
747,0,5,11,12,12,10,2,0,0,5,0,11,0,0,10,1,6,9,0,11,8,6,3,11,0.13436667129097
748,6,11,1,1,9,1,11,4,5,7,6,3,9,1,8,0,12,0,11,8,4,8,10,5,0.119782828365774
749,5,2,11,6,12,9,4,3,2,8,0,6,8,11,1,1,7,11,5,4,11,2,12,5,0.117615707892474
750,8,5,7,4,0,3,1,8,12,5,2,10,4,1,6,9,3,4,2,6,4,3,11,2,0.103205754753312
751,6,2,10,11,3,2,2,8,8,8,4,1,12,10,1,1,1,5,6,3,10,12,7,11,0.133184596949876
752,9,7,0,8,12,0,10,0,5,4,0,6,3,12,10,9,12,3,12,0,0,8,6,6,0.213086288162568
753,5,0,8,6,11,8,8,11,1,5,7,10,9,9,12,3,6,6,4,2,7,4,7,11,0.10991533074383
754,11,10,3,1,8,8,12,6,9,3,1,11,10,3,4,1,11,11,7,8,10,7,0,4,0.127975753104534
755,3,5,8,10,8,8,11,3,9,7,8,11,1,0,8,3,8,0,8,3,8,9,4,2,0.204201868881378
756,9,1,12,0,12,10,10,1,9,7,0,4,3,5,7,6,9,4,9,7,6,7,3,8,0.13123079234067
757,12,0,3,10,9,5,1,2,1,2,7,1,2,3,12,4,1,11,3,7,4,12,6,6,0.174329567400028
758,12,4,6,11,10,7,8,7,9,1,7,3,11,8,11,0,2,6,1,4,3,7,3,1,0.195213923325064
759,9,8,5,7,1,12,7,10,5,2,3,9,10,1,2,12,0,4,1,7,9,6,1,1,0.072145979618266
760,9,8,9,4,1,4,3,0,0,12,8,2,12,8,1,10,5,3,9,2,5,0,3,7,0.110525920724896
761,5,12,8,2,9,8,6,10,0,10,10,12,11,10,4,8,1,9,11,9,7,10,7,10,0.144004775248146
762,6,0,5,8,3,8,10,10,7,8,10,2,10,6,4,4,1,10,3,4,12,7,0,7,0.20975329765124
763,1,10,9,11,5,5,9,12,8,10,9,8,7,10,1,10,4,4,4,1,3,1,6,4,0.15422360094021
764,3,1,4,0,12,8,7,3,6,4,1,9,1,11,4,3,6,2,10,3,6,3,11,8,0.323788888743812
765,9,9,11,2,1,5,12,12,5,0,10,0,0,2,0,12,4,9,11,11,10,1,5,1,0.194626362764058
766,7,12,3,6,8,6,4,8,8,9,3,10,9,12,10,8,4,1,6,10,10,11,2,10,0.227883084098206
767,1,0,3,5,5,7,3,3,1,6,7,2,11,0,3,0,6,3,12,10,3,10,6,9,0.321611502936428
768,6,7,4,10,8,10,4,2,8,0,3,2,11,4,1,4,5,2,10,8,7,4,1,12,0.110002687584348
769,8,2,2,4,0,4,2,5,6,7,11,10,10,0,12,1,7,12,10,9,3,1,5,9,0.134680899943302
770,9,4,2,8,11,1,5,4,0,7,3,0,9,2,10,10,12,1,6,12,11,7,12,1,0.198490532312926
771,0,8,1,7,12,5,7,5,2,9,0,12,2,1,10,0,3,1,7,0,1,0,10,5,0.133978274403184
772,3,11,10,2,0,7,7,6,12,3,11,12,12,6,3,1,0,10,10,7,7,10,8,2,0.072171071631628
773,7,10,1,1,5,7,1,5,2,7,12,1,0,8,12,11,5,12,2,9,11,3,5,8,0.176396572701604
774,5,10,1,11,6,11,1,6,10,0,7,2,8,5,9,8,10,8,6,5,2,11,2,3,0.083595057233072
775,1,6,12,0,11,7,10,6,1,9,2,6,0,0,11,0,6,3,6,1,1,0,11,1,0.123219672999388
776,3,1,11,4,11,12,0,9,1,8,4,11,8,8,9,6,4,12,12,5,0,8,3,9,0.276198879803544
777,6,8,4,5,6,12,7,10,7,3,6,5,5,4,3,1,6,7,11,12,0,12,10,1,0.185006697029648
778,0,7,6,6,2,5,1,0,2,4,3,1,1,1,10,11,2,0,11,4,0,10,3,10,0.12589882153332
779,5,6,4,5,11,1,9,2,0,3,11,8,3,4,7,12,4,0,1,11,12,9,10,11,0.234863366533
780,9,7,2,11,10,7,0,6,6,6,8,6,2,8,11,9,9,12,4,0,9,11,0,12,0.314579199352638
781,2,1,4,10,11,11,8,9,10,8,8,3,7,1,9,0,8,2,10,8,9,9,0,8,0.153060788079918
782,5,11,5,12,7,7,2,5,4,11,10,11,7,11,4,4,1,7,1,10,1,4,2,8,0.092979472098134
783,1,3,8,12,4,0,8,0,12,3,10,12,9,3,3,6,2,5,9,6,9,3,8,1,0.03249836065636
784,0,5,11,12,1,6,4,1,1,5,5,5,0,2,11,12,5,6,7,3,8,3,1,5,0.122000373056314
785,7,0,4,7,7,10,12,8,5,0,8,7,0,8,4,9,2,4,4,9,9,10,10,2,0.078923691034438
786,1,0,2,4,5,9,12,6,6,4,8,10,11,0,3,3,8,11,4,4,4,4,4,8,0.115383036441366
787,6,2,7,4,5,0,9,10,11,11,5,1,4,11,7,1,11,1,6,6,3,1,9,0,0.205716797367618
788,6,4,9,10,2,4,12,1,10,1,4,6,9,11,6,12,6,6,1,2,3,5,3,12,0.183293309413282
789,4,11,2,3,0,4,8,1,4,5,7,8,9,5,8,0,8,11,9,11,0,2,0,7,0.298615474741592
790,3,6,5,3,2,2,3,8,10,0,2,8,0,1,2,5,2,0,11,8,7,8,11,7,0.141213541282376
791,6,11,7,2,2,3,2,2,8,0,8,2,4,11,8,4,6,5,11,9,2,2,11,5,0.173050093854408
792,12,11,2,5,6,11,11,12,10,12,1,7,4,5,2,4,1,12,8,10,9,10,9,10,0.289512092936474
793,10,6,6,7,9,4,4,12,7,7,7,10,4,2,10,9,1,4,1,0,1,1,5,10,0.178825077872174
794,10,4,6,7,1,1,3,0,1,10,5,6,12,10,6,8,5,12,8,5,2,2,3,11,0.098454727097858
795,5,6,12,11,8,5,4,9,5,11,2,9,5,11,0,12,0,3,12,8,4,3,0,0,0.130994689850156
796,9,3,12,5,7,8,5,6,5,1,5,8,5,10,3,3,6,10,1,6,3,10,0,6,0.018539490137008
797,4,4,6,0,7,1,6,11,11,0,12,9,4,0,11,8,6,11,4,2,9,1,9,11,0.08157003915996
798,7,8,7,4,10,0,6,5,12,4,5,12,8,10,11,10,7,11,5,4,10,0,11,6,0.187506898490416
799,7,1,1,12,0,8,1,6,7,12,12,1,2,11,5,0,7,3,3,6,2,11,4,1,0.316179581143998
800,1,12,1,5,3,0,11,4,4,7,6,12,11,4,1,4,6,12,4,8,7,11,2,1,0.177027723338362
801,7,5,5,5,6,2,2,0,12,1,11,5,3,5,10,10,12,10,6,2,5,10,2,2,0.067658151011416
802,1,7,6,11,4,6,0,12,8,2,12,1,5,3,12,1,9,6,1,11,11,12,0,6,0.090109262026872
803,9,3,8,4,4,8,11,3,9,11,5,1,10,10,3,4,8,6,9,1,1,7,2,9,0.150591820789294
804,1,7,3,1,2,6,12,4,11,1,12,8,8,11,9,9,4,1,9,3,4,0,4,9,0.171204828581026
805,1,6,9,7,3,3,1,0,12,2,4,11,7,7,6,4,9,11,12,10,6,8,9,8,0.164498902481634
806,4,9,5,5,3,9,1,0,7,10,9,0,0,12,2,8,12,8,7,2,6,12,0,0,0.15488398747446
807,7,9,3,10,8,3,9,4,6,12,2,6,9,6,0,4,12,1,6,4,12,3,12,6,0.229565609673992
808,3,11,7,11,3,1,8,12,5,3,9,8,9,4,8,7,12,6,2,10,7,12,0,3,0.156054669121
809,0,1,5,9,7,0,4,2,12,11,7,4,3,12,11,3,12,9,1,6,12,4,5,6,0.105283607069688
810,10,0,2,12,6,0,2,8,12,6,11,1,6,6,8,8,5,7,5,12,9,11,12,4,0.167452069830058
811,3,12,5,12,1,10,8,0,10,11,0,11,5,4,4,4,1,3,3,1,6,7,12,8,0.23186872516026
812,8,1,7,10,4,10,5,5,2,11,6,6,8,6,5,12,7,4,12,6,1,6,3,1,0.143918009981028
813,1,5,3,7,8,10,5,12,2,1,4,3,12,6,5,10,0,12,3,5,6,2,4,7,0.18063979028642
814,6,8,6,9,6,11,10,5,0,7,5,6,2,1,1,7,2,10,12,5,2,2,1,11,0.12227403822752
815,5,1,7,9,3,12,10,11,12,11,11,2,10,6,11,8,5,11,2,3,2,10,6,8,0.195780464452092
816,0,3,12,8,4,3,9,7,5,3,2,1,7,12,4,10,11,2,8,7,9,10,6,5,0.153198664314304
817,1,0,0,10,6,4,11,12,4,11,11,12,8,1,11,1,6,1,6,4,0,3,12,5,0.133822930006812
818,0,5,3,6,5,11,9,10,8,2,2,3,1,7,4,11,2,9,5,11,12,2,3,11,0.088349384399312
819,11,2,0,8,12,12,2,2,0,7,12,0,11,7,7,8,3,5,1,0,9,9,12,4,0.136002221298196
820,11,10,12,0,10,10,6,10,6,9,6,2,3,2,2,5,2,6,5,12,4,5,5,9,0.066473434511824
821,5,10,12,3,9,5,8,0,10,5,9,6,4,8,9,8,11,5,11,12,5,0,10,10,0.119087754111312
822,5,8,0,7,11,7,6,10,7,4,11,7,2,8,4,6,0,4,3,6,11,3,7,9,0.141349683209248
823,2,8,10,6,4,6,3,0,5,2,3,1,7,8,11,0,1,4,10,5,10,8,4,7,0.174318651127486
824,11,10,1,11,7,8,0,8,5,6,8,7,0,11,9,8,6,7,7,2,9,12,11,7,0.31124758518009
825,7,1,6,1,12,5,9,5,6,5,12,11,3,12,10,6,4,5,5,10,6,0,12,9,0.128248513263322
826,1,7,12,0,2,12,4,8,10,3,1,3,10,11,2,10,11,11,3,1,8,6,3,7,0.253179473100892
827,0,3,4,6,8,6,10,3,8,1,2,10,4,6,11,1,11,2,11,3,2,5,3,11,0.043327647858222
828,6,3,4,3,0,7,2,2,4,5,9,1,1,4,10,8,2,7,9,3,4,9,9,3,0.06451940834215
829,12,1,8,0,11,12,2,1,12,4,0,8,9,6,6,2,6,8,6,11,11,6,1,5,0.159665599380378
830,10,11,11,8,1,1,7,5,6,1,5,12,7,6,2,0,4,7,5,10,10,2,3,0,0.294726913509802
831,5,7,5,3,9,7,10,0,3,4,7,11,12,0,8,5,3,2,0,10,5,6,12,9,0.123769572917002
832,11,3,5,5,1,6,9,7,9,3,10,3,11,2,7,4,2,5,9,1,11,7,0,7,0.10536884807264
833,8,5,7,6,2,12,11,11,12,11,4,10,12,3,9,4,1,2,12,11,2,7,5,10,0.320219565253256
834,1,3,3,0,9,3,7,9,11,12,1,0,7,5,11,5,2,1,5,10,2,12,0,7,0.307269019849074
835,8,7,3,5,5,12,1,4,6,6,1,7,0,5,11,3,2,0,8,12,0,9,8,1,0.133848781127598
836,4,8,10,4,3,9,12,10,9,8,1,6,11,9,1,1,9,5,8,8,11,1,0,6,0.169784265842568
837,12,5,10,12,8,1,6,5,10,4,10,1,5,1,0,9,2,1,7,7,4,6,7,12,0.177105146090324
838,1,4,9,10,11,6,6,5,12,1,11,11,10,10,0,12,6,3,2,12,1,8,3,3,0.110494444637082
839,12,3,4,4,0,0,3,7,2,10,12,3,4,0,2,6,7,11,2,5,1,5,10,9,0.160439344726716
840,1,2,5,9,3,10,11,10,2,0,11,4,4,3,9,12,2,6,2,5,0,12,9,1,0.214489622508354
841,1,8,9,5,7,8,1,8,4,10,9,7,10,4,1,0,7,7,9,3,10,10,1,2,0.164428534698228
842,10,2,11,8,9,1,6,0,0,8,7,3,0,6,2,12,3,3,12,12,8,9,5,10,0.143079849308698
843,10,5,7,11,12,4,10,6,6,12,1,1,4,11,2,12,3,12,6,9,9,5,1,0,0.147675798613276
844,6,10,3,9,12,4,2,6,11,1,11,1,0,8,4,7,8,4,8,11,2,2,0,2,0.12949137490945
845,5,12,12,6,5,9,6,0,0,11,3,0,7,2,2,0,11,10,9,4,5,11,6,10,0.132368055595466
846,11,12,0,0,11,9,1,12,9,6,1,11,1,1,8,10,2,7,1,11,2,1,0,6,0.139543533525626
847,6,9,1,3,5,2,8,3,12,2,3,9,2,11,1,5,3,0,2,8,6,10,8,1,0.134863842878228
848,4,5,7,5,4,0,2,7,0,0,11,4,10,3,1,2,6,1,5,2,10,2,11,3,0.189484692532022
849,11,12,1,7,0,4,11,1,5,9,4,12,1,10,6,6,6,11,12,11,6,1,3,0,0.275524385116638
850,3,7,12,6,6,0,4,6,9,9,11,2,12,0,0,2,4,5,8,6,5,4,4,9,0.306346642152552
851,9,5,12,10,10,9,5,7,0,0,0,11,7,8,1,7,5,9,11,3,3,8,5,4,0.150481805359336
852,11,8,5,11,9,7,8,8,4,3,12,9,3,2,10,10,4,4,0,12,6,2,1,11,0.156915108880828
853,2,12,5,8,11,9,12,2,8,8,0,2,3,3,0,12,2,8,12,2,2,2,0,6,0.148555914926012
854,3,10,10,9,2,2,8,6,11,2,2,10,8,8,9,9,6,0,3,12,8,1,11,10,0.315601764564054
855,8,3,10,11,10,2,2,4,4,3,4,6,8,1,12,10,2,1,4,8,2,12,9,5,0.108112444132646
856,0,6,10,5,2,1,4,7,2,7,12,2,12,0,12,12,5,6,7,4,5,0,2,0,0.129131130745346
857,5,12,7,9,0,9,6,10,3,8,5,6,5,9,4,3,0,12,8,1,0,4,10,1,0.14491324256597
858,1,1,2,2,7,6,1,2,3,7,4,10,3,12,8,4,2,5,7,1,3,0,10,4,0.14175963155244
859,4,6,7,3,10,3,5,12,1,7,12,7,2,10,0,9,2,0,2,1,12,11,0,5,0.291265790321418
860,7,12,6,6,5,3,4,6,2,11,11,3,2,1,9,6,1,6,1,0,12,10,2,3,0.213201880766958
861,5,11,0,4,5,2,11,0,1,10,11,2,11,9,8,4,11,2,12,7,9,4,10,6,0.202867586842632
862,10,12,12,9,0,9,1,10,12,9,3,7,6,10,10,12,10,2,12,7,7,2,12,5,0.177740975080474
863,2,8,3,3,6,10,5,7,11,1,2,9,0,9,0,6,4,9,0,4,4,11,8,3,0.333236181296874
864,4,2,7,2,7,6,0,8,0,4,0,4,1,11,5,6,8,0,1,12,8,8,9,7,0.021607690307036
865,1,11,12,0,9,7,10,10,12,10,9,12,3,7,1,8,10,9,2,11,1,10,1,4,0.094727947558578
866,6,5,8,8,11,12,12,8,6,10,5,0,12,4,5,2,11,7,11,2,4,4,8,6,0.19916634970087
867,4,9,4,1,11,12,10,5,12,0,4,3,1,8,5,7,7,4,11,7,2,8,10,1,0.177699123711572
868,12,1,11,5,4,0,11,8,0,10,0,10,4,9,2,0,10,9,11,1,0,6,3,11,0.101658040798216
869,1,12,7,0,11,10,12,2,8,12,3,2,4,9,3,2,0,2,6,2,3,12,7,4,0.309212575802282
870,8,12,2,1,1,8,7,7,2,8,4,1,0,4,1,4,11,8,8,12,11,11,0,1,0.110357893678528
871,4,11,12,7,0,11,5,1,6,0,0,11,4,8,2,9,7,12,11,10,1,12,9,2,0.179728199146838
872,10,4,10,6,4,0,10,12,6,11,1,9,6,2,8,9,6,1,3,12,9,2,4,12,0.170795005639366
873,7,8,11,6,9,10,0,0,9,0,2,3,7,0,3,4,8,10,10,0,6,4,4,7,0.177378751747174
874,7,8,4,9,7,6,1,11,8,12,10,9,12,8,1,1,5,1,5,7,6,7,6,4,0.108745137180628
875,7,4,12,6,4,12,0,5,7,8,5,0,9,2,12,0,10,1,10,12,11,6,3,11,0.301033460566852
876,1,1,9,8,6,11,10,12,12,6,1,8,6,6,11,1,12,0,3,6,6,0,12,9,0.129235029184276
877,1,3,2,8,12,11,11,5,12,9,10,12,9,10,11,0,10,4,5,8,1,10,2,5,0.123270468199828
878,7,9,7,10,10,1,6,3,9,9,4,12,10,12,10,8,4,0,6,0,11,3,9,2,0.166019906208018
879,2,12,1,11,9,5,4,2,6,8,4,8,5,0,8,0,1,6,8,1,0,7,11,10,0.160257077944854
880,1,11,7,12,7,3,9,5,5,0,10,9,6,2,1,2,8,2,7,12,5,12,10,2,0.15202592450977
881,2,1,8,3,6,2,3,8,2,4,10,7,1,11,11,1,9,6,7,2,4,3,5,0,0.206786562633026
882,12,2,5,7,2,3,6,1,6,3,4,1,2,4,0,12,3,9,4,9,3,8,11,2,0.1593677451794
883,12,12,6,9,6,7,9,0,2,10,12,0,4,5,12,7,8,10,2,1,2,0,10,11,0.182908603160086
884,8,0,8,6,4,5,4,2,2,6,11,11,4,9,0,7,1,1,11,7,2,8,1,11,0.100637793247194
885,7,5,5,1,2,9,5,5,4,2,2,9,2,5,3,7,7,6,5,0,6,9,11,6,0.12896860386063
886,4,10,5,12,3,0,2,4,7,6,7,4,4,1,9,4,12,12,4,8,10,9,9,10,0.304637779456538
887,6,6,0,8,2,7,5,7,7,0,1,1,8,8,10,6,0,6,8,12,9,11,5,9,0.071260860386384
888,8,9,1,7,0,9,4,8,1,11,4,3,12,11,8,6,7,4,5,5,1,12,12,6,0.25514918355275
889,10,1,4,7,7,5,0,12,9,7,4,8,12,10,11,8,10,3,4,9,9,2,10,8,0.105934481852504
890,12,10,11,11,5,4,7,4,8,7,0,3,3,7,4,5,11,12,8,4,7,11,0,8,0.111810770417986
891,10,9,5,2,1,6,6,4,11,8,4,5,1,9,5,9,4,2,2,5,9,5,6,11,0.16404955337676
892,2,1,3,5,2,1,9,0,11,3,3,4,0,2,4,0,5,10,12,3,11,8,2,10,0.185088695932586
893,12,0,0,4,8,3,0,10,6,9,12,3,6,12,11,6,4,5,4,10,9,0,7,6,0.170112113730448
894,7,10,10,11,10,11,10,6,5,0,4,1,2,12,12,0,10,1,3,6,6,3,6,3,0.192181774319206
895,7,7,3,0,1,7,2,4,1,1,3,6,12,5,9,4,9,8,5,1,0,9,10,3,0.286746247431888
896,2,6,6,9,2,8,4,5,12,4,6,4,7,9,1,0,7,4,5,5,6,8,4,12,0.325884973704784
897,7,12,6,10,1,4,4,7,12,0,8,8,11,2,9,3,11,2,6,9,7,6,12,10,0.312009638336018
898,3,8,7,1,7,9,6,5,10,10,3,10,3,2,12,4,11,7,4,8,9,4,9,0,0.319947876549598
899,1,6,8,7,1,9,12,11,9,4,9,5,3,0,7,6,9,4,6,9,2,5,9,2,0.181277660186752
900,8,3,2,7,9,10,3,3,12,0,4,0,11,9,9,7,8,9,10,3,5,2,0,8,0.232744071535718
901,2,2,10,0,4,11,10,7,8,10,11,5,6,11,6,6,3,1,5,3,9,9,5,2,0.141407493267702
902,11,7,7,12,11,12,3,2,7,8,9,4,7,8,4,11,4,7,11,6,5,3,10,7,0.140699173160116
903,1,2,1,1,1,1,6,3,4,0,4,12,12,4,2,3,11,0,1,12,7,5,10,6,0.161745276292404
904,12,4,12,0,4,7,3,2,12,8,7,8,4,11,11,0,0,6,10,8,6,3,10,10,0.157274465620176
905,0,4,8,12,0,8,1,8,7,7,11,10,12,11,9,6,9,5,6,7,0,7,2,10,0.042357052445402
906,2,8,12,8,0,4,6,0,3,5,8,3,11,1,1,5,2,3,0,11,5,9,10,12,0.159137433359438
907,7,7,3,2,9,9,1,0,10,2,6,10,11,0,6,12,8,9,10,10,4,3,3,2,0.098630181871838
908,1,1,4,8,6,0,4,12,7,4,7,9,8,0,2,7,3,1,6,8,7,9,0,11,0.097721864294052
909,11,10,6,10,9,10,5,12,5,0,12,7,3,8,10,11,2,4,5,4,6,5,11,11,0.224702019445932
910,2,7,9,8,10,1,3,9,2,1,8,2,11,12,10,10,6,4,8,6,0,9,8,12,0.307649834218448
911,3,3,1,2,7,4,12,12,0,6,3,0,9,2,10,10,8,5,3,5,7,5,1,10,0.069334233358946
912,4,11,0,12,10,3,3,12,6,12,9,5,9,10,3,5,9,9,9,11,8,0,2,0,0.139783153652214
913,3,2,10,0,3,12,3,4,9,6,3,6,12,12,3,6,4,6,7,10,3,4,12,4,0.164339430968688
914,12,12,2,6,0,5,2,1,5,11,6,7,6,0,3,8,4,8,2,3,8,9,6,5,0.132975241760666
915,11,10,11,8,2,4,7,0,12,11,0,4,4,1,0,4,4,11,8,5,0,8,8,7,0.19271260620955
916,6,1,9,4,11,0,0,10,8,5,6,1,6,8,5,6,11,1,7,3,8,1,11,6,0.153402463759122
917,9,5,4,12,6,3,7,4,11,3,0,10,7,1,3,0,12,3,2,10,8,12,12,4,0.300256262523824
918,7,5,7,8,1,1,3,11,7,5,4,7,8,0,12,3,9,6,7,1,2,6,12,4,0.126617670390304
919,0,4,2,10,10,2,12,0,11,2,4,8,5,0,7,5,2,0,2,3,3,7,12,0,0.16333433872054
920,2,5,6,12,8,0,10,7,7,10,6,4,4,2,1,12,1,0,11,6,1,8,1,10,0.154090161467266
921,0,7,12,9,0,1,7,8,8,0,11,7,3,5,3,7,12,9,6,1,11,9,7,1,0.12302283048364
922,9,2,5,9,6,4,7,10,1,5,9,7,12,11,6,9,8,9,6,4,12,11,0,6,0.299024909495536
923,5,11,0,12,5,1,12,0,5,5,3,11,11,11,11,8,10,10,9,3,9,6,12,2,0.157312840383818
924,8,8,2,8,3,6,3,5,5,11,8,7,2,0,4,7,10,6,11,1,9,1,5,1,0.130402712065886
925,11,2,10,4,12,3,8,6,6,0,3,3,12,3,10,5,8,4,2,5,3,2,3,9,0.164145036640756
926,9,11,10,2,0,11,5,4,6,5,2,5,12,9,10,0,3,7,12,7,4,9,7,2,0.207013844043022
927,2,0,4,4,3,0,2,3,9,9,12,11,11,0,10,10,10,11,7,10,10,8,6,0,0.125528098860996
928,2,8,3,4,4,6,4,11,12,12,5,9,5,5,2,0,9,8,3,12,8,8,7,8,0.192529580610388
929,2,7,5,0,5,5,5,11,12,2,3,8,12,5,4,10,6,4,12,2,4,5,2,4,0.202307136306882
930,9,9,11,11,8,12,0,4,8,1,0,9,4,3,6,8,7,6,2,10,12,12,1,1,0.132204844122108
931,8,7,0,6,5,2,6,4,3,10,5,2,11,2,7,10,0,6,4,7,6,3,11,11,0.112783590429996
932,5,10,9,8,12,11,9,0,0,0,6,6,10,2,4,3,10,3,3,6,1,6,3,6,0.057446916254554
933,10,6,2,11,0,4,7,1,5,2,11,11,4,3,1,11,12,0,2,0,0,4,11,11,0.131407575568934
934,6,3,8,9,5,12,11,2,7,8,4,10,3,10,2,8,3,7,3,1,6,11,6,6,0.164212891633428
935,5,6,11,0,3,0,11,12,1,5,7,0,6,9,7,6,11,9,11,12,2,1,7,10,0.183456099667752
936,5,5,11,1,7,2,10,0,5,0,11,9,5,0,2,2,0,8,8,3,1,12,7,0,0.16997530900654
937,8,6,4,5,9,11,0,4,6,8,10,6,1,4,5,10,1,11,3,1,8,11,7,11,0.256171288511196
938,0,4,5,8,4,12,4,12,7,3,5,10,10,8,9,5,9,10,8,6,10,9,10,1,0.125354035827404
939,3,9,4,2,0,12,3,11,4,6,3,4,10,3,5,11,4,12,5,12,0,6,11,6,0.31414772705994
940,4,3,9,5,10,4,10,4,1,7,6,1,9,4,5,10,11,3,2,1,1,7,12,7,0.209504036229966
941,11,0,9,4,7,3,7,6,12,10,12,12,12,5,5,4,10,8,3,6,8,8,9,1,0.188429337751548
942,9,7,4,0,12,8,1,4,10,3,6,5,8,4,2,3,4,2,2,7,7,2,4,4,0.303600206895678
943,4,6,1,12,4,12,1,12,0,8,0,8,7,2,8,11,5,4,2,6,10,10,10,4,0.147347021066
944,7,6,9,5,10,2,8,9,6,11,6,9,6,8,1,4,5,4,11,8,2,7,9,6,0.294725544342412
945,9,3,6,4,7,1,4,3,7,10,10,8,5,5,12,3,3,3,3,11,7,4,5,9,0.313411997702176
946,5,7,6,2,11,12,2,2,10,0,7,11,10,10,12,11,8,7,9,4,6,3,3,0,0.192841323726286
947,10,2,7,7,5,10,4,11,11,3,12,6,4,5,3,3,10,8,4,7,12,11,8,10,0.110893228479366
948,2,0,5,5,9,12,5,12,3,12,2,2,2,5,1,1,5,8,8,8,1,0,7,7,0.212974624909824
949,3,4,2,9,5,10,5,7,11,12,11,1,8,8,1,0,3,9,11,8,7,2,11,12,0.216295705630994
950,2,0,9,10,2,6,8,2,12,8,6,12,11,5,12,5,9,3,10,4,6,4,0,3,0.153657580073218
951,8,11,10,2,2,11,6,4,10,10,10,8,6,3,9,8,5,11,2,3,9,6,6,5,0.07327888936433
952,5,1,2,5,12,0,0,1,11,0,8,7,1,1,12,5,5,6,12,4,9,0,2,0,0.200478754556266
953,11,0,5,9,9,9,0,11,10,6,5,3,9,12,2,6,4,2,3,8,6,0,8,12,0.186806220284534
954,9,5,10,5,9,9,4,0,1,9,11,1,12,4,4,7,3,7,1,5,7,6,9,9,0.176283952062544
955,5,4,12,10,9,9,2,12,6,6,4,6,3,5,5,0,1,0,11,0,2,0,11,10,0.08373982775154
956,10,1,10,6,2,2,10,7,8,7,7,4,4,11,1,2,12,2,9,0,3,9,0,0,0.293814111110968
957,6,10,2,0,11,11,4,9,5,2,8,3,9,8,11,9,5,1,3,3,5,1,7,0,0.311230576180374
958,0,0,2,3,3,6,0,1,1,3,2,10,11,1,6,9,7,2,1,12,3,5,12,9,0.176742220506784
